"date","area_name","value"
"2022-08-28","Scotland",527
"2022-08-28","England",2882
"2022-08-28","Wales",30
"2022-08-29","Wales",31
"2022-08-29","England",3936
"2022-08-29","Scotland",695
"2022-08-30","England",4473
"2022-08-30","Scotland",693
"2022-08-30","Wales",60
"2022-08-31","Wales",64
"2022-08-31","England",3974
"2022-08-31","Scotland",577
"2022-09-01","Scotland",537
"2022-09-01","England",3760
"2022-09-01","Wales",53
"2022-09-02","Wales",45
"2022-09-02","England",3239
"2022-09-02","Scotland",524
"2022-09-03","England",2971
"2022-09-03","Scotland",398
"2022-09-03","Wales",48
"2022-09-04","Wales",54
"2022-09-04","England",3759
"2022-09-04","Scotland",475
"2022-09-05","Scotland",693
"2022-09-05","England",4385
"2022-09-05","Wales",47
"2022-09-06","Wales",40
"2022-09-06","Scotland",598
"2022-09-06","England",3940
"2022-09-07","Scotland",460
"2022-09-07","England",3749
"2022-09-07","Wales",26
"2022-09-08","Wales",43
"2022-09-08","England",3250
"2022-09-08","Scotland",454
"2022-09-09","England",3103
"2022-09-09","Scotland",401
"2022-09-09","Wales",49
"2022-09-10","Wales",31
"2022-09-10","England",2861
"2022-09-10","Scotland",376
"2022-09-11","Scotland",429
"2022-09-11","England",3890
"2022-09-11","Wales",28
"2022-09-12","Wales",61
"2022-09-12","England",4758
"2022-09-12","Scotland",489
"2022-09-13","Scotland",485
"2022-09-13","England",4601
"2022-09-13","Wales",62
"2022-09-14","Wales",42
"2022-09-14","England",4453
"2022-09-14","Scotland",478
"2022-09-15","Scotland",392
"2022-09-15","England",4200
"2022-09-15","Wales",42
"2022-09-16","Wales",39
"2022-09-16","England",3729
"2022-09-16","Scotland",366
"2022-09-17","England",3188
"2022-09-17","Scotland",305
"2022-09-17","Wales",28
"2022-09-18","Wales",38
"2022-09-18","England",3943
"2022-09-18","Scotland",358
"2022-09-19","England",5702
"2022-09-19","Scotland",410
"2022-09-19","Wales",54
"2022-09-20","Wales",92
"2022-09-20","England",7200
"2022-09-20","Scotland",536
"2022-09-21","England",6940
"2022-09-21","Scotland",531
"2022-09-21","Wales",82
"2022-09-22","Wales",76
"2022-09-22","England",6294
"2022-09-22","Scotland",445
"2022-09-23","England",6006
"2022-09-23","Scotland",401
"2022-09-23","Wales",78
"2022-09-24","Wales",71
"2022-09-24","Scotland",339
"2022-09-24","England",5309
"2022-09-25","England",6737
"2022-09-25","Scotland",436
"2022-09-25","Wales",67
"2022-09-26","Wales",91
"2022-09-26","Scotland",485
"2022-09-26","England",8042
"2022-09-27","England",7644
"2022-09-27","Scotland",493
"2022-09-27","Wales",114
"2022-09-28","Wales",117
"2022-09-28","Scotland",491
"2022-09-28","England",7806
"2022-09-29","England",7352
"2022-09-29","Scotland",448
"2022-09-29","Wales",95
"2022-09-30","Wales",111
"2022-09-30","England",7099
"2022-09-30","Scotland",405
"2022-10-01","Scotland",425
"2022-10-01","England",6564
"2022-10-01","Wales",76
"2022-10-02","Wales",96
"2022-10-02","Scotland",485
"2022-10-02","England",8623
"2022-10-03","Scotland",665
"2022-10-03","England",10881
"2022-10-03","Wales",146
"2022-10-04","Wales",115
"2022-10-04","Scotland",604
"2022-10-04","England",10246
"2022-10-05","England",9544
"2022-10-05","Scotland",578
"2022-10-05","Wales",109
"2022-10-06","Wales",92
"2022-10-06","Scotland",478
"2022-10-06","England",8819
"2022-10-07","England",8333
"2022-10-07","Scotland",493
"2022-10-07","Wales",124
"2022-10-08","Wales",74
"2022-10-08","Scotland",398
"2022-10-08","England",6581
"2022-10-09","England",8014
"2022-10-09","Scotland",455
"2022-10-09","Wales",89
"2022-10-10","Wales",139
"2022-10-10","England",9835
"2022-10-10","Scotland",523
"2022-10-11","England",8781
"2022-10-11","Scotland",541
"2022-10-11","Wales",139
"2022-10-12","Wales",112
"2022-10-12","Scotland",533
"2022-10-12","England",8123
"2022-10-13","England",7563
"2022-10-13","Scotland",457
"2022-10-13","Wales",114
"2022-10-14","Wales",133
"2022-10-14","Scotland",494
"2022-10-14","England",7343
"2022-10-15","England",6005
"2022-10-15","Scotland",339
"2022-10-15","Wales",98
"2022-10-16","Wales",74
"2022-10-16","Scotland",449
"2022-10-16","England",7257
"2022-10-17","England",9301
"2022-10-17","Scotland",576
"2022-10-17","Wales",125
"2022-10-18","Wales",94
"2022-10-18","England",7665
"2022-10-18","Scotland",474
"2022-10-19","Scotland",446
"2022-10-19","England",7042
"2022-10-19","Wales",110
"2022-10-20","Wales",96
"2022-10-20","England",6075
"2022-10-20","Scotland",405
"2022-10-21","England",5759
"2022-10-21","Scotland",453
"2022-10-21","Wales",85
"2022-10-22","Wales",60
"2022-10-22","England",4527
"2022-10-22","Scotland",381
"2022-10-23","Scotland",458
"2022-10-23","England",5011
"2022-10-23","Wales",54
"2022-10-24","Wales",100
"2022-10-24","England",6147
"2022-10-24","Scotland",560
"2022-10-25","Scotland",408
"2022-10-25","England",5181
"2022-10-25","Wales",76
"2022-10-26","Wales",83
"2022-10-26","Scotland",442
"2022-10-26","England",4924
"2022-10-27","England",4372
"2022-10-27","Scotland",403
"2022-10-27","Wales",80
"2022-10-28","Wales",79
"2022-10-28","England",3916
"2022-10-28","Scotland",406
"2022-10-29","Scotland",307
"2022-10-29","England",3227
"2022-10-29","Wales",49
"2022-10-30","Wales",65
"2022-10-30","England",3827
"2022-10-30","Scotland",379
"2022-10-31","England",4634
"2022-10-31","Scotland",434
"2022-10-31","Wales",62
"2022-11-01","Wales",52
"2022-11-01","England",4091
"2022-11-01","Scotland",406
"2022-11-02","Scotland",356
"2022-11-02","Wales",59
"2022-11-02","England",3599
"2022-11-03","England",3261
"2022-11-03","Scotland",365
"2022-11-03","Wales",52
"2022-11-04","Wales",38
"2022-11-04","England",2760
"2022-11-04","Scotland",309
"2022-11-05","Scotland",262
"2022-11-05","Wales",29
"2022-11-05","England",2374
"2022-11-06","England",2917
"2022-11-06","Scotland",304
"2022-11-06","Wales",46
"2022-11-07","Wales",48
"2022-11-07","England",3879
"2022-11-07","Scotland",394
"2022-11-08","Scotland",396
"2022-11-08","Wales",53
"2022-11-08","England",3380
"2022-11-09","England",3185
"2022-11-09","Scotland",351
"2022-11-09","Wales",40
"2022-11-10","Wales",41
"2022-11-10","England",2806
"2022-11-10","Scotland",358
"2022-11-11","Scotland",291
"2022-11-11","Wales",40
"2022-11-11","England",2562
"2022-11-12","England",2172
"2022-11-12","Scotland",231
"2022-11-12","Wales",30
"2022-11-13","Wales",27
"2022-11-13","England",2647
"2022-11-13","Scotland",238
"2022-11-14","Scotland",372
"2022-11-14","Wales",57
"2022-11-14","England",3494
"2022-11-15","England",3160
"2022-11-15","Scotland",328
"2022-11-15","Wales",46
"2022-11-16","Wales",36
"2022-11-16","England",2933
"2022-11-16","Scotland",291
"2022-11-17","Scotland",282
"2022-11-17","Wales",52
"2022-11-17","England",2703
"2022-11-18","England",2501
"2022-11-18","Scotland",232
"2022-11-18","Wales",40
"2022-11-19","Wales",27
"2022-11-19","England",2207
"2022-11-19","Scotland",197
"2022-11-20","Scotland",243
"2022-11-20","Wales",34
"2022-11-20","England",2613
"2022-11-21","England",3549
"2022-11-21","Scotland",337
"2022-11-21","Wales",52
"2022-11-22","Wales",56
"2022-11-22","England",3451
"2022-11-22","Scotland",298
"2022-11-23","Scotland",329
"2022-11-23","Wales",47
"2022-11-23","England",3240
"2022-11-24","England",3007
"2022-11-24","Scotland",277
"2022-11-24","Wales",45
"2022-11-25","Wales",34
"2022-11-25","England",2638
"2022-11-25","Scotland",230
"2022-11-26","Scotland",199
"2022-11-26","Wales",48
"2022-11-26","England",2304
"2022-11-27","England",3152
"2022-11-27","Scotland",268
"2022-11-27","Wales",28
"2022-11-28","Wales",71
"2022-11-28","England",4237
"2022-11-28","Scotland",331
"2022-11-29","Scotland",325
"2022-11-29","Wales",89
"2022-11-29","England",3972
"2022-11-30","England",3608
"2022-11-30","Scotland",283
"2022-11-30","Wales",89
"2022-12-01","Wales",62
"2022-12-01","England",3214
"2022-12-01","Scotland",229
"2022-12-02","Scotland",269
"2022-12-02","Wales",52
"2022-12-02","England",3275
"2022-12-03","England",2481
"2022-12-03","Scotland",214
"2022-12-03","Wales",53
"2022-12-04","Wales",58
"2022-12-04","England",3409
"2022-12-04","Scotland",319
"2022-12-05","Scotland",351
"2022-12-05","Wales",124
"2022-12-05","England",4850
"2022-12-06","England",4761
"2022-12-06","Scotland",377
"2022-12-06","Wales",103
"2022-12-07","Wales",135
"2022-12-07","England",4640
"2022-12-07","Scotland",420
"2022-12-08","Scotland",343
"2022-12-08","Wales",102
"2022-12-08","England",4092
"2022-12-09","England",3824
"2022-12-09","Scotland",290
"2022-12-09","Wales",102
"2022-12-10","Wales",55
"2022-12-10","England",3286
"2022-12-10","Scotland",229
"2022-12-11","Scotland",316
"2022-12-11","Wales",92
"2022-12-11","England",4223
"2022-12-12","England",6356
"2022-12-12","Scotland",435
"2022-12-12","Wales",195
"2022-12-13","Wales",166
"2022-12-13","Scotland",462
"2022-12-13","England",6483
"2022-12-14","England",5962
"2022-12-14","Scotland",408
"2022-12-14","Wales",163
"2022-12-15","Wales",141
"2022-12-15","Scotland",404
"2022-12-15","England",5549
"2022-12-16","England",5525
"2022-12-16","Wales",185
"2022-12-16","Scotland",374
"2022-12-17","Scotland",352
"2022-12-17","Wales",118
"2022-12-17","England",4273
"2022-12-18","England",5212
"2022-12-18","Wales",130
"2022-12-18","Scotland",430
"2022-12-19","Scotland",599
"2022-12-19","Wales",234
"2022-12-19","England",8240
"2022-12-20","England",7836
"2022-12-20","Wales",207
"2022-12-20","Scotland",588
"2022-12-21","Wales",190
"2022-12-21","Scotland",570
"2022-12-21","England",7042
"2022-12-22","England",6241
"2022-12-22","Wales",179
"2022-12-22","Scotland",457
"2022-12-23","Scotland",404
"2022-12-23","Wales",112
"2022-12-23","England",5225
"2022-12-24","England",3777
"2022-12-24","Wales",69
"2022-12-24","Scotland",286
"2022-12-25","Wales",32
"2022-12-25","Scotland",280
"2022-12-25","England",3382
"2022-12-26","England",4499
"2022-12-26","Scotland",350
"2022-12-26","Wales",101
"2022-12-27","Wales",153
"2022-12-27","Scotland",475
"2022-12-27","England",5977
"2022-12-28","England",7609
"2022-12-28","Wales",176
"2022-12-28","Scotland",634
"2022-12-29","Scotland",569
"2022-12-29","Wales",196
"2022-12-29","England",6953
"2022-12-30","England",5524
"2022-12-30","Wales",149
"2022-12-30","Scotland",453
"2022-12-31","Scotland",307
"2022-12-31","Wales",89
"2022-12-31","England",3891
"2023-01-01","England",3336
"2023-01-01","Wales",60
"2023-01-01","Scotland",265
"2023-01-02","Wales",89
"2023-01-02","Scotland",332
"2023-01-02","England",4636
"2023-01-03","England",5739
"2023-01-03","Scotland",409
"2023-01-03","Wales",112
"2023-01-04","Wales",102
"2023-01-04","Scotland",479
"2023-01-04","England",5009
"2023-01-05","England",4168
"2023-01-05","Scotland",422
"2023-01-05","Wales",93
"2023-01-06","Scotland",362
"2023-01-06","Wales",76
"2023-01-06","England",3411
"2023-01-07","England",2416
"2023-01-07","Wales",41
"2023-01-07","Scotland",274
"2023-01-08","Scotland",272
"2023-01-08","Wales",48
"2023-01-08","England",2501
"2023-01-09","England",3212
"2023-01-09","Wales",59
"2023-01-09","Scotland",335
"2023-01-10","Wales",71
"2023-01-10","Scotland",244
"2023-01-10","England",2802
"2023-01-11","England",2372
"2023-01-11","Wales",38
"2023-01-11","Scotland",234
"2023-01-12","Scotland",219
"2023-01-12","Wales",57
"2023-01-12","England",2204
"2023-01-13","England",1904
"2023-01-13","Wales",36
"2023-01-13","Scotland",189
"2023-01-14","Scotland",140
"2023-01-14","Wales",31
"2023-01-14","England",1327
"2023-01-15","England",1673
"2023-01-15","Scotland",156
"2023-01-15","Wales",22
"2023-01-16","Wales",47
"2023-01-16","Scotland",210
"2023-01-16","England",2307
"2023-01-17","England",1987
"2023-01-17","Scotland",178
"2023-01-17","Wales",40
"2023-01-18","Scotland",172
"2023-01-18","Wales",47
"2023-01-18","England",1901
"2023-01-19","England",1808
"2023-01-19","Scotland",161
"2023-01-19","Wales",60
"2023-01-20","Scotland",131
"2023-01-20","Wales",38
"2023-01-20","England",1699
"2023-01-21","England",1400
"2023-01-21","Wales",15
"2023-01-21","Scotland",107
"2023-01-22","Scotland",135
"2023-01-22","Wales",24
"2023-01-22","England",1747
"2023-01-23","England",2382
"2023-01-23","Wales",46
"2023-01-23","Scotland",227
"2023-01-24","Scotland",183
"2023-01-24","Wales",38
"2023-01-24","England",2550
"2023-01-25","England",2422
"2023-01-25","Scotland",177
"2023-01-25","Wales",52
"2023-01-26","Wales",47
"2023-01-26","Scotland",159
"2023-01-26","England",2338
"2023-01-27","England",2270
"2023-01-27","Wales",37
"2023-01-27","Scotland",145
"2023-01-28","Wales",19
"2023-01-28","Scotland",140
"2023-01-28","England",1802
"2023-01-29","England",2249
"2023-01-29","Scotland",180
"2023-01-29","Wales",25
"2023-01-30","Wales",66
"2023-01-30","Scotland",220
"2023-01-30","England",3270
"2023-01-31","England",3280
"2023-01-31","Scotland",210
"2023-01-31","Wales",61
"2023-02-01","Wales",60
"2023-02-01","Scotland",202
"2023-02-01","England",3214
"2023-02-02","England",2956
"2023-02-02","Wales",56
"2023-02-02","Scotland",209
"2023-02-03","Scotland",174
"2023-02-03","Wales",46
"2023-02-03","England",2751
"2023-02-04","England",2223
"2023-02-04","Scotland",149
"2023-02-04","Wales",25
"2023-02-05","Wales",38
"2023-02-05","Scotland",162
"2023-02-05","England",2616
"2023-02-06","England",3621
"2023-02-06","Scotland",284
"2023-02-06","Wales",74
"2023-02-07","Wales",58
"2023-02-07","Scotland",264
"2023-02-07","England",3395
"2023-02-08","England",3335
"2023-02-08","Wales",67
"2023-02-08","Scotland",262
"2023-02-09","Scotland",256
"2023-02-09","Wales",57
"2023-02-09","England",3043
"2023-02-10","England",3049
"2023-02-10","Wales",50
"2023-02-10","Scotland",195
"2023-02-11","Wales",37
"2023-02-11","Scotland",144
"2023-02-11","England",2396
"2023-02-12","England",2920
"2023-02-12","Scotland",222
"2023-02-12","Wales",41
"2023-02-13","Scotland",287
"2023-02-13","Wales",49
"2023-02-13","England",4547
"2023-02-14","England",4356
"2023-02-14","Wales",77
"2023-02-14","Scotland",265
"2023-02-15","Scotland",265
"2023-02-15","Wales",92
"2023-02-15","England",3894
"2023-02-16","England",4005
"2023-02-16","Wales",67
"2023-02-16","Scotland",218
"2023-02-17","Wales",76
"2023-02-17","Scotland",216
"2023-02-17","England",3780
"2023-02-18","England",2907
"2023-02-18","Wales",49
"2023-02-18","Scotland",189
"2023-02-19","Scotland",216
"2023-02-19","Wales",49
"2023-02-19","England",3434
"2023-02-20","England",4552
"2023-02-20","Scotland",286
"2023-02-20","Wales",70
"2023-02-21","Scotland",308
"2023-02-21","Wales",67
"2023-02-21","England",4326
"2023-02-22","England",3855
"2023-02-22","Scotland",293
"2023-02-22","Wales",64
"2023-02-23","Scotland",228
"2023-02-23","Wales",72
"2023-02-23","England",3475
"2023-02-24","England",3112
"2023-02-24","Wales",63
"2023-02-24","Scotland",227
"2023-02-25","Scotland",168
"2023-02-25","Wales",40
"2023-02-25","England",2529
"2023-02-26","England",2901
"2023-02-26","Scotland",225
"2023-02-26","Wales",39
"2023-02-27","Wales",97
"2023-02-27","Scotland",327
"2023-02-27","England",4318
"2023-02-28","England",4147
"2023-02-28","Wales",65
"2023-02-28","Scotland",336
"2023-03-01","Wales",89
"2023-03-01","Scotland",316
"2023-03-01","England",3972
"2023-03-02","England",3564
"2023-03-02","Wales",88
"2023-03-02","Scotland",292
"2023-03-03","Scotland",242
"2023-03-03","Wales",59
"2023-03-03","England",3421
"2023-03-04","England",2572
"2023-03-04","Wales",56
"2023-03-04","Scotland",188
"2023-03-05","Wales",65
"2023-03-05","Scotland",277
"2023-03-05","England",3155
"2023-03-06","England",4577
"2023-03-06","Scotland",410
"2023-03-06","Wales",106
"2023-03-07","Wales",127
"2023-03-07","Scotland",327
"2023-03-07","England",4455
"2023-03-08","England",4318
"2023-03-08","Scotland",323
"2023-03-08","Wales",97
"2023-03-09","Scotland",301
"2023-03-09","Wales",88
"2023-03-09","England",3961
"2023-03-10","England",3592
"2023-03-10","Scotland",322
"2023-03-10","Wales",101
"2023-03-11","Wales",72
"2023-03-11","Scotland",274
"2023-03-11","England",3084
"2023-03-12","England",4026
"2023-03-12","Scotland",333
"2023-03-12","Wales",86
"2023-03-13","Scotland",456
"2023-03-13","Wales",133
"2023-03-13","England",5289
"2023-03-14","England",5072
"2023-03-14","Scotland",423
"2023-03-14","Wales",125
"2023-03-15","Wales",101
"2023-03-15","Scotland",403
"2023-03-15","England",4371
"2023-03-16","England",4351
"2023-03-16","Wales",107
"2023-03-16","Scotland",447
"2023-03-17","Wales",89
"2023-03-17","Scotland",381
"2023-03-17","England",3717
"2023-03-18","England",3105
"2023-03-18","Scotland",296
"2023-03-18","Wales",56
"2023-03-19","Wales",50
"2023-03-19","Scotland",384
"2023-03-19","England",3683
"2023-03-20","England",4730
"2023-03-20","Scotland",474
"2023-03-20","Wales",88
"2023-03-21","Scotland",455
"2023-03-21","Wales",96
"2023-03-21","England",4747
"2023-03-22","England",4323
"2023-03-22","Scotland",468
"2023-03-22","Wales",80
"2023-03-23","Wales",72
"2023-03-23","Scotland",400
"2023-03-23","England",3969
"2023-03-24","England",3744
"2023-03-24","Wales",60
"2023-03-24","Scotland",369
"2023-03-25","Scotland",262
"2023-03-25","Wales",49
"2023-03-25","England",2748
"2023-03-26","England",3156
"2023-03-26","Scotland",316
"2023-03-26","Wales",42
"2023-03-27","Wales",83
"2023-03-27","Scotland",407
"2023-03-27","England",3924
"2023-03-28","England",3597
"2023-03-28","Wales",75
"2023-03-28","Scotland",330
"2023-03-29","Scotland",344
"2023-03-29","Wales",81
"2023-03-29","England",3438
"2023-03-30","England",3050
"2023-03-30","Wales",74
"2023-03-30","Scotland",337
"2023-03-31","Scotland",273
"2023-03-31","Wales",78
"2023-03-31","England",2509
"2023-04-01","England",2083
"2023-04-01","Scotland",232
"2023-04-01","Wales",33
"2023-04-02","Scotland",224
"2023-04-02","Wales",44
"2023-04-02","England",2249
"2023-04-03","England",2457
"2023-04-03","Scotland",266
"2023-04-03","Wales",62
"2023-04-04","Wales",54
"2023-04-04","Scotland",274
"2023-04-04","England",2185
"2023-04-05","England",2237
"2023-04-05","Scotland",293
"2023-04-05","Wales",73
"2023-04-06","Wales",53
"2023-04-06","Scotland",271
"2023-04-06","England",1965
"2023-04-07","England",1599
"2023-04-07","Wales",27
"2023-04-07","Scotland",212
"2023-04-08","Wales",27
"2023-04-08","Scotland",157
"2023-04-08","England",1531
"2023-04-09","England",1643
"2023-04-09","Wales",34
"2023-04-09","Scotland",197
"2023-04-10","Scotland",259
"2023-04-10","Wales",48
"2023-04-10","England",2133
"2023-04-11","England",2281
"2023-04-11","Wales",66
"2023-04-11","Scotland",293
"2023-04-12","Scotland",237
"2023-04-12","Wales",53
"2023-04-12","England",2054
"2023-04-13","England",1880
"2023-04-13","Wales",45
"2023-04-13","Scotland",216
"2023-04-14","Wales",33
"2023-04-14","Scotland",176
"2023-04-14","England",1553
"2023-04-15","England",1271
"2023-04-15","Scotland",138
"2023-04-15","Wales",29
"2023-04-16","Scotland",170
"2023-04-16","Wales",31
"2023-04-16","England",1788
"2023-04-17","England",2060
"2023-04-17","Scotland",235
"2023-04-17","Wales",40
"2023-04-18","Wales",45
"2023-04-18","Scotland",163
"2023-04-18","England",1803
"2023-04-19","England",1702
"2023-04-19","Scotland",151
"2023-04-19","Wales",30
"2023-04-20","Scotland",140
"2023-04-20","Wales",37
"2023-04-20","England",1488
"2023-04-21","England",1343
"2023-04-21","Scotland",124
"2023-04-21","Wales",34
"2023-04-22","Wales",29
"2023-04-22","Scotland",95
"2023-04-22","England",1190
"2023-04-23","England",1432
"2023-04-23","Scotland",119
"2023-04-23","Wales",34
"2023-04-24","Wales",47
"2023-04-24","Scotland",153
"2023-04-24","England",1706
"2023-04-25","England",1604
"2023-04-25","Wales",36
"2023-04-25","Scotland",156
"2023-04-26","Scotland",126
"2023-04-26","Wales",45
"2023-04-26","England",1569
"2023-04-27","England",1514
"2023-04-27","Scotland",111
"2023-04-27","Wales",32
"2023-04-28","Scotland",95
"2023-04-28","Wales",29
"2023-04-28","England",1369
"2023-04-29","England",1211
"2023-04-29","Wales",30
"2023-04-29","Scotland",108
"2023-04-30","Scotland",129
"2023-04-30","Wales",24
"2023-04-30","England",1240
"2023-05-01","England",1650
"2023-05-01","Wales",21
"2023-05-01","Scotland",116
"2023-05-02","Wales",40
"2023-05-02","Scotland",146
"2023-05-02","England",1776
"2023-05-03","England",1525
"2023-05-03","Wales",22
"2023-05-03","Scotland",126
"2023-05-04","Wales",38
"2023-05-04","Scotland",107
"2023-05-04","England",1478
"2023-05-05","England",1198
"2023-05-05","Wales",18
"2023-05-05","Scotland",96
"2023-05-06","England",934
"2023-05-06","Wales",12
"2023-05-06","Scotland",75
"2023-05-07","Scotland",70
"2023-05-07","England",1107
"2023-05-07","Wales",21
"2023-05-08","Wales",16
"2023-05-08","Scotland",97
"2023-05-08","England",1328
"2023-05-09","England",1446
"2023-05-09","Scotland",92
"2023-05-09","Wales",32
"2023-05-10","Wales",28
"2023-05-10","England",1267
"2023-05-10","Scotland",114
"2023-05-11","Wales",20
"2023-05-11","England",1196
"2023-05-11","Scotland",88
"2023-05-12","Scotland",74
"2023-05-12","Wales",10
"2023-05-12","England",948
"2023-05-13","Scotland",69
"2023-05-13","England",782
"2023-05-13","Wales",20
"2023-05-14","Scotland",73
"2023-05-14","England",1030
"2023-05-14","Wales",5
"2023-05-15","England",1137
"2023-05-15","Scotland",92
"2023-05-15","Wales",15
"2023-05-16","Scotland",77
"2023-05-16","England",1069
"2023-05-16","Wales",15
"2023-05-17","England",991
"2023-05-17","Wales",21
"2023-05-17","Scotland",99
"2023-05-18","Scotland",68
"2023-05-18","England",974
"2023-05-18","Wales",13
"2023-05-19","England",882
"2023-05-19","Scotland",46
"2023-05-19","Wales",14
"2023-05-20","England",717
"2023-05-20","Wales",11
"2023-05-20","Scotland",54
"2023-05-21","Wales",17
"2023-05-21","England",881
"2023-05-21","Scotland",66
"2023-05-22","Wales",23
"2023-05-22","England",1095
"2023-05-22","Scotland",74
"2023-05-23","Scotland",72
"2023-05-23","Wales",17
"2023-05-23","England",1041
"2023-05-24","England",921
"2023-05-24","Wales",16
"2023-05-24","Scotland",89
"2023-05-25","England",821
"2023-05-25","Wales",16
"2023-05-25","Scotland",51
"2023-05-26","England",707
"2023-05-26","Scotland",53
"2023-05-26","Wales",15
"2023-05-27","England",567
"2023-05-27","Scotland",46
"2023-05-27","Wales",9
"2023-05-28","England",594
"2023-05-28","Scotland",52
"2023-05-28","Wales",18
"2023-05-29","England",746
"2023-05-29","Wales",13
"2023-05-29","Scotland",59
"2023-05-30","Wales",21
"2023-05-30","England",780
"2023-05-30","Scotland",65
"2023-05-31","Wales",20
"2023-05-31","Scotland",76
"2023-05-31","England",812
"2023-06-01","Wales",17
"2023-06-01","Scotland",45
"2023-06-01","England",674
"2023-06-02","England",578
"2023-06-02","Scotland",51
"2023-06-02","Wales",15
"2023-06-03","Scotland",52
"2023-06-03","Wales",6
"2023-06-03","England",472
"2023-06-04","England",614
"2023-06-04","Wales",4
"2023-06-04","Scotland",50
"2023-06-05","England",806
"2023-06-05","Wales",20
"2023-06-05","Scotland",55
"2023-06-06","England",757
"2023-06-06","Scotland",79
"2023-06-06","Wales",20
"2023-06-07","Scotland",72
"2023-06-07","Wales",18
"2023-06-07","England",682
"2023-06-08","Wales",24
"2023-06-08","Scotland",38
"2023-06-08","England",578
"2023-06-09","Wales",15
"2023-06-09","England",468
"2023-06-09","Scotland",63
"2023-06-10","Scotland",37
"2023-06-10","Wales",7
"2023-06-10","England",382
"2023-06-11","Scotland",45
"2023-06-11","England",516
"2023-06-11","Wales",10
"2023-06-12","England",584
"2023-06-12","Wales",19
"2023-06-12","Scotland",71
"2023-06-13","Scotland",65
"2023-06-13","Wales",6
"2023-06-13","England",509
"2023-06-14","Wales",13
"2023-06-14","England",463
"2023-06-14","Scotland",48
"2023-06-15","England",385
"2023-06-15","Scotland",50
"2023-06-15","Wales",15
"2023-06-16","Scotland",41
"2023-06-16","England",340
"2023-06-16","Wales",12
"2023-06-17","Wales",2
"2023-06-17","Scotland",46
"2023-06-17","England",333
"2023-06-18","Scotland",28
"2023-06-18","Wales",9
"2023-06-18","England",350
"2023-06-19","Scotland",42
"2023-06-19","England",421
"2023-06-19","Wales",4
"2023-06-20","England",396
"2023-06-20","Wales",9
"2023-06-20","Scotland",31
"2023-06-21","Wales",6
"2023-06-21","England",371
"2023-06-21","Scotland",32
"2023-06-22","Scotland",27
"2023-06-22","England",346
"2023-06-22","Wales",25
"2023-06-23","Wales",8
"2023-06-23","England",289
"2023-06-23","Scotland",29
"2023-06-24","Wales",2
"2023-06-24","England",259
"2023-06-24","Scotland",24
"2023-06-25","England",303
"2023-06-25","Scotland",24
"2023-06-25","Wales",6
"2023-06-26","Wales",13
"2023-06-26","England",306
"2023-06-26","Scotland",28
"2023-06-27","Scotland",26
"2023-06-27","England",295
"2023-06-27","Wales",9
"2023-06-28","England",297
"2023-06-28","Wales",9
"2023-06-28","Scotland",33
"2023-06-29","Scotland",29
"2023-06-29","England",252
"2023-06-29","Wales",7
"2023-06-30","Scotland",26
"2023-06-30","England",236
"2023-06-30","Wales",8
"2023-07-01","England",209
"2023-07-01","Scotland",24
"2023-07-01","Wales",6
"2023-07-02","England",264
"2023-07-02","Scotland",25
"2023-07-02","Wales",11
"2023-07-03","Wales",14
"2023-07-03","England",346
"2023-07-03","Scotland",29
"2023-07-04","England",309
"2023-07-04","Scotland",37
"2023-07-04","Wales",6
"2023-07-05","Wales",11
"2023-07-05","Scotland",44
"2023-07-05","England",345
"2023-07-06","Wales",12
"2023-07-06","Scotland",47
"2023-07-06","England",316
"2023-07-07","England",350
"2023-07-07","Scotland",39
"2023-07-07","Wales",12
"2023-07-08","Scotland",22
"2023-07-08","England",308
"2023-07-08","Wales",11
"2023-07-09","Scotland",29
"2023-07-09","England",392
"2023-07-09","Wales",8
"2023-07-10","Wales",10
"2023-07-10","Scotland",35
"2023-07-10","England",457
"2023-07-11","England",450
"2023-07-11","Wales",13
"2023-07-11","Scotland",39
"2023-07-12","Scotland",48
"2023-07-12","Wales",12
"2023-07-12","England",418
"2023-07-13","Wales",10
"2023-07-13","Scotland",47
"2023-07-13","England",417
"2023-07-14","Scotland",43
"2023-07-14","Wales",6
"2023-07-14","England",340
"2023-07-15","Wales",11
"2023-07-15","England",338
"2023-07-15","Scotland",36
"2023-07-16","England",383
"2023-07-16","Scotland",32
"2023-07-16","Wales",9
"2023-07-17","Scotland",69
"2023-07-17","Wales",22
"2023-07-17","England",491
"2023-07-18","Scotland",63
"2023-07-18","Wales",19
"2023-07-18","England",518
"2023-07-19","Scotland",53
"2023-07-19","Wales",17
"2023-07-19","England",467
"2023-07-20","Scotland",55
"2023-07-20","England",497
"2023-07-20","Wales",24
"2023-07-21","England",444
"2023-07-21","Wales",16
"2023-07-21","Scotland",53
"2023-07-22","Scotland",40
"2023-07-22","Wales",15
"2023-07-22","England",412
"2023-07-23","England",493
"2023-07-23","Scotland",47
"2023-07-23","Wales",10
"2023-07-24","England",630
"2023-07-24","Scotland",67
"2023-07-24","Wales",19
"2023-07-25","Wales",27
"2023-07-25","Scotland",82
"2023-07-25","England",646
"2023-07-26","England",622
"2023-07-26","Scotland",81
"2023-07-26","Wales",29
"2023-07-27","England",629
"2023-07-27","Wales",28
"2023-07-27","Scotland",56
"2023-07-28","Scotland",83
"2023-07-28","England",625
